dataset_id,source,dataset_family,representation,protocol,seed_start,subset,systems,n_samples,n_systems,n_universality_classes,target_label_set,method,requested_n_clusters,status,n_clusters_found,n_noise,ari_universality_all,ari_system_all,nmi_universality_all,nmi_system_all,system_minus_universality_ari_all,ari_universality_core,ari_system_core,system_minus_universality_ari_core
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,microscopic_system,agglomerative_average,6,ok,6,0,0.459566,0.416066,0.619607,0.554381,-0.0434994,0.459566,0.416066,-0.0434994
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,microscopic_system,agglomerative_complete,6,ok,6,0,0.492144,0.407753,0.61656,0.546626,-0.084391,0.492144,0.407753,-0.084391
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,microscopic_system,spectral_nearest,6,ok,6,0,0.445818,0.370277,0.606738,0.558005,-0.0755416,0.445818,0.370277,-0.0755416
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,microscopic_system,spectral_rbf,6,ok,6,0,0.52642,0.39544,0.646124,0.58995,-0.13098,0.52642,0.39544,-0.13098
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,variable_density,hdbscan,,ok,3,6,0.637248,0.331006,0.76885,0.617147,-0.306242,0.670262,0.337093,-0.333169
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,kmeans,3,ok,3,0,0.374539,0.247015,0.481076,0.382357,-0.127524,0.374539,0.247015,-0.127524
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,gmm_full,3,ok,3,0,0.443739,0.377189,0.556522,0.493009,-0.06655,0.443739,0.377189,-0.06655
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,gmm_diag,3,ok,3,0,0.412171,0.258594,0.530159,0.413863,-0.153577,0.412171,0.258594,-0.153577
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,agglomerative_ward,3,ok,3,0,0.335004,0.227493,0.508878,0.383891,-0.107511,0.335004,0.227493,-0.107511
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,agglomerative_average,3,ok,3,0,0.50407,0.209763,0.593916,0.440645,-0.294307,0.50407,0.209763,-0.294307
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,agglomerative_complete,3,ok,3,0,0.173101,0.237425,0.334736,0.343679,0.0643241,0.173101,0.237425,0.0643241
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,spectral_nearest,3,ok,3,0,0.350581,0.253299,0.490106,0.410464,-0.0972818,0.350581,0.253299,-0.0972818
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,spectral_rbf,3,ok,3,0,0.48049,0.23162,0.539423,0.424873,-0.24887,0.48049,0.23162,-0.24887
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,kmeans,5,ok,5,0,0.282018,0.29735,0.444505,0.45431,0.0153313,0.282018,0.29735,0.0153313
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,gmm_full,5,ok,5,0,0.35343,0.461525,0.520487,0.568412,0.108095,0.35343,0.461525,0.108095
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,gmm_diag,5,ok,5,0,0.290382,0.316868,0.452333,0.462482,0.0264864,0.290382,0.316868,0.0264864
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,agglomerative_ward,5,ok,5,0,0.272602,0.301767,0.44687,0.439196,0.0291652,0.272602,0.301767,0.0291652
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,agglomerative_average,5,ok,5,0,0.374512,0.26606,0.476248,0.457958,-0.108453,0.374512,0.26606,-0.108453
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,agglomerative_complete,5,ok,5,0,0.276403,0.328589,0.477689,0.466988,0.052186,0.276403,0.328589,0.052186
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,spectral_nearest,5,ok,5,0,0.29264,0.402601,0.467211,0.515165,0.109961,0.29264,0.402601,0.109961
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,spectral_rbf,5,ok,5,0,0.387308,0.26218,0.460448,0.452857,-0.125127,0.387308,0.26218,-0.125127
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,variable_density,hdbscan,,ok,2,1,0.545201,0.207534,0.685172,0.474144,-0.337667,0.544392,0.20821,-0.336183
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,kmeans,3,ok,3,0,0.386448,0.249672,0.518126,0.40539,-0.136776,0.386448,0.249672,-0.136776
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,gmm_full,3,ok,3,0,0.345002,0.289236,0.54498,0.442621,-0.0557667,0.345002,0.289236,-0.0557667
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,gmm_diag,3,ok,3,0,0.412171,0.258594,0.530159,0.413863,-0.153577,0.412171,0.258594,-0.153577
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,agglomerative_ward,3,ok,3,0,0.502324,0.228038,0.572768,0.436722,-0.274286,0.502324,0.228038,-0.274286
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,agglomerative_average,3,ok,3,0,0.545201,0.207534,0.685172,0.474144,-0.337667,0.545201,0.207534,-0.337667
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,agglomerative_complete,3,ok,3,0,0.426914,0.206541,0.392988,0.32924,-0.220373,0.426914,0.206541,-0.220373
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,spectral_nearest,3,ok,3,0,0.35158,0.249568,0.511555,0.412723,-0.102012,0.35158,0.249568,-0.102012
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,spectral_rbf,3,ok,3,0,0.486088,0.231333,0.56389,0.437903,-0.254755,0.486088,0.231333,-0.254755
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,kmeans,5,ok,5,0,0.297707,0.302549,0.424157,0.408106,0.00484202,0.297707,0.302549,0.00484202
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,gmm_full,5,ok,5,0,0.335795,0.356479,0.488177,0.473414,0.0206836,0.335795,0.356479,0.0206836
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,gmm_diag,5,ok,5,0,0.271794,0.316305,0.444996,0.456029,0.0445109,0.271794,0.316305,0.0445109
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,agglomerative_ward,5,ok,5,0,0.294982,0.324287,0.43119,0.414898,0.0293043,0.294982,0.324287,0.0293043
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,agglomerative_average,5,ok,5,0,0.509137,0.228447,0.561429,0.433649,-0.280689,0.509137,0.228447,-0.280689
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,agglomerative_complete,5,ok,5,0,0.375826,0.274794,0.456463,0.396482,-0.101032,0.375826,0.274794,-0.101032
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,spectral_nearest,5,ok,5,0,0.338893,0.226171,0.449735,0.414033,-0.112722,0.338893,0.226171,-0.112722
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,spectral_rbf,5,ok,5,0,0.377901,0.252833,0.468989,0.392537,-0.125067,0.377901,0.252833,-0.125067
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,variable_density,hdbscan,,ok,2,0,0.538283,0.207171,0.68989,0.474351,-0.331112,0.538283,0.207171,-0.331112
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,kmeans,2,ok,2,0,0.0900332,0.0456101,0.0505959,0.0579334,-0.0444231,0.0900332,0.0456101,-0.0444231
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,gmm_full,2,ok,2,0,0.136552,0.187964,0.163733,0.2096,0.0514122,0.136552,0.187964,0.0514122
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,gmm_diag,2,ok,2,0,0.0943269,0.0416318,0.048623,0.0552266,-0.0526951,0.0943269,0.0416318,-0.0526951
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,agglomerative_ward,2,ok,2,0,-0.0147425,0.00031495,0.01153,0.00961092,0.0150574,-0.0147425,0.00031495,0.0150574
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,agglomerative_average,2,ok,2,0,0.00626111,0.000816866,0.00040772,0.0249783,-0.00544424,0.00626111,0.000816866,-0.00544424
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,agglomerative_complete,2,ok,2,0,-0.035524,0.0118466,0.0142824,0.0248439,0.0473706,-0.035524,0.0118466,0.0473706
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,spectral_nearest,2,ok,2,0,-0.00186122,0.0373898,5.03476e-05,0.0626221,0.0392511,-0.00186122,0.0373898,0.0392511
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,spectral_rbf,2,ok,2,0,-0.0490454,0.00435106,0.0348142,0.0571911,0.0533964,-0.0490454,0.00435106,0.0533964
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,kmeans,4,ok,4,0,0.0285174,0.0744011,0.0568152,0.193397,0.0458838,0.0285174,0.0744011,0.0458838
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,gmm_full,4,ok,4,0,0.112624,0.316524,0.203707,0.390493,0.2039,0.112624,0.316524,0.2039
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,gmm_diag,4,ok,4,0,0.053956,0.0975554,0.0781002,0.209184,0.0435994,0.053956,0.0975554,0.0435994
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,agglomerative_ward,4,ok,4,0,-0.00740001,0.0594625,0.0418984,0.157753,0.0668625,-0.00740001,0.0594625,0.0668625
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,agglomerative_average,4,ok,4,0,0.0627306,0.0479384,0.0825655,0.172717,-0.0147922,0.0627306,0.0479384,-0.0147922
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,agglomerative_complete,4,ok,4,0,0.022301,0.0695475,0.0398759,0.131417,0.0472465,0.022301,0.0695475,0.0472465
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,spectral_nearest,4,ok,4,0,0.0863061,0.2055,0.122001,0.294988,0.119194,0.0863061,0.2055,0.119194
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,spectral_rbf,4,ok,4,0,0.0865085,0.0548804,0.0496558,0.173629,-0.0316281,0.0865085,0.0548804,-0.0316281
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,variable_density,hdbscan,,ok,4,78,-0.043906,0.0828753,0.0616134,0.22054,0.126781,-0.0118074,0.241549,0.253356
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,ew_kpz_only,EW/KPZ only,80,2,2,universality,kmeans,2,ok,2,0,-0.0102561,-0.0102561,0.00181029,0.00181029,0,-0.0102561,-0.0102561,0
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,ew_kpz_only,EW/KPZ only,80,2,2,universality,gmm_full,2,ok,2,0,0.90125,0.90125,0.831339,0.831339,0,0.90125,0.90125,0
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,ew_kpz_only,EW/KPZ only,80,2,2,universality,gmm_diag,2,ok,2,0,0.853785,0.853785,0.805418,0.805418,0,0.853785,0.853785,0
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,ew_kpz_only,EW/KPZ only,80,2,2,universality,agglomerative_ward,2,ok,2,0,-0.00912409,-0.00912409,0.00205059,0.00205059,0,-0.00912409,-0.00912409,0
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,ew_kpz_only,EW/KPZ only,80,2,2,universality,agglomerative_average,2,ok,2,0,0,0,0.0229987,0.0229987,0,0,0,0
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,ew_kpz_only,EW/KPZ only,80,2,2,universality,agglomerative_complete,2,ok,2,0,0.0100949,0.0100949,0.0165192,0.0165192,0,0.0100949,0.0100949,0
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,ew_kpz_only,EW/KPZ only,80,2,2,universality,spectral_nearest,2,ok,2,0,0.80757,0.80757,0.722361,0.722361,0,0.80757,0.80757,0
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,ew_kpz_only,EW/KPZ only,80,2,2,universality,spectral_rbf,2,ok,2,0,0.853785,0.853785,0.805418,0.805418,0,0.853785,0.853785,0
